"","input_bc","input_low","input_high","costs_low","costs_high","cost_bc","deaths_low","deaths_high","deaths_bc","od_deaths_low","od_deaths_high","od_deaths_bc","group","cost_range","deaths_range","od_deaths_range","name"
"221",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BN_CANCER"
"222",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BN_OTHER"
"223",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BN_PALLIATIVE"
"224",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BPO_ACUTE"
"225",999,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BPO_CHRONIC"
"226",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BPO_CANCER"
"227",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BPO_OTHER"
"228",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BPO_PALLIATIVE"
"229",0.0047031,0.003527325,0.005878875,659650120791.959,679783494322.285,670152374271.406,4509072.12340526,4524464.45199348,4517060.87241281,115067.772741038,120053.563208744,117649.312267207,"BPO_CHRONIC",20133373530.3265,15392.3285882212,4985.79046770603,"p_BPO_MISUSE"
"230",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BI_ILLICIT"
"231",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BS_DETOX"
"232",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BS_OAT_INI"
"233",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BS_OAT_MAINT"
"234",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BS_OAT_SS"
"235",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BS_SS"
"236",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BO_OD_ILLICIT"
"237",0.00097898,0.00025034,0.001707613,664979924710.047,675049504490.439,670152374271.406,4503728.14905219,4529746.9781218,4517060.87241281,108467.978321568,126346.357758012,117649.312267207,"BPO_CHRONIC",10069579780.3921,26018.8290696172,17878.3794364444,"p_BO_OD_RX"
"238",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BO_MOD_BI"
"239",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BO_SEVERE_BI"
"240",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BO_SEVERE_BI_OUT"
"241",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BO_OD_DEATH"
"242",4e-04,3e-04,5e-04,670883336265.903,669425716429.263,670152374271.406,4477561.52446039,4556223.36123152,4517060.87241281,117781.816753712,117517.529019377,117649.312267207,"BPO_CHRONIC",1457619836.63989,78661.8367711287,264.287734335259,"p_BO_DEATH"
"243",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BR_ILLICIT"
"244",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BR_OAT_INI"
"245",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BR_OAT_MAINT"
"246",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BR_OAT_SS"
"247",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BR_SS"
"248",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CHRONIC",0,0,0,"p_BR_OD_ILLICIT"
"249",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BN_PN"
"250",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BN_ACUTE"
"251",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BN_CHRONIC"
"252",0.00874161,0.0065562075,0.0109270125,670403907964.514,669902277658.487,670152374271.406,4516313.92099177,4517803.49688549,4517060.87241281,117661.480234364,117637.216059619,117649.312267207,"BPO_CANCER",501630306.026733,1489.57589371689,24.2641747453745,"p_BN_CANCER"
"253",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BN_OTHER"
"254",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BN_PALLIATIVE"
"255",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BPO_ACUTE"
"256",0.00177217,0.0013291275,0.0022152125,671525350573.757,668814969469.594,670152374271.406,4530237.4718574,4504231.19818306,4517060.87241281,117629.550252299,117668.712906042,117649.312267207,"BPO_CANCER",2710381104.16284,26006.2736743363,39.1626537428529,"p_BPO_CHRONIC"
"257",999,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BPO_CANCER"
"258",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BPO_OTHER"
"259",0.00100425,0.0007531875,0.0012553125,671051879970.159,669265709781.953,670152374271.406,4509109.49498867,4524874.7512371,4517060.87241281,117677.504555474,117621.476647004,117649.312267207,"BPO_CANCER",1786170188.20593,15765.256248435,56.0279084698705,"p_BPO_PALLIATIVE"
"260",0.0047031,0.003527325,0.005878875,672412857931.205,668043192817.489,670152374271.406,4551791.09159304,4484703.98183364,4517060.87241281,117277.477727624,117999.828251771,117649.312267207,"BPO_CANCER",4369665113.71619,67087.1097593969,722.350524146867,"p_BPO_MISUSE"
"261",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BI_ILLICIT"
"262",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BS_DETOX"
"263",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BS_OAT_INI"
"264",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BS_OAT_MAINT"
"265",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BS_OAT_SS"
"266",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BS_SS"
"267",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BO_OD_ILLICIT"
"268",0.00097898,0.00025034,0.001707613,671696824687.297,668672275525.339,670152374271.406,4537143.26253926,4497838.98031832,4517060.87241281,116316.128094975,118926.444098324,117649.312267207,"BPO_CANCER",3024549161.95813,39304.2822209345,2610.31600334872,"p_BO_OD_RX"
"269",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BO_MOD_BI"
"270",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BO_SEVERE_BI"
"271",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BO_SEVERE_BI_OUT"
"272",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BO_OD_DEATH"
"273",0.0139,0.010425,0.017375,685404700880.467,657679185232.849,670152374271.406,4388589.28611354,4617759.14372771,4517060.87241281,118074.225969137,117293.149855596,117649.312267207,"BPO_CANCER",27725515647.6182,229169.857614174,781.076113541058,"p_BO_DEATH"
"274",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BR_ILLICIT"
"275",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BR_OAT_INI"
"276",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BR_OAT_MAINT"
"277",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BR_OAT_SS"
"278",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BR_SS"
"279",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_CANCER",0,0,0,"p_BR_OD_ILLICIT"
"280",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BN_PN"
"281",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BN_ACUTE"
"282",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BN_CHRONIC"
"283",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BN_CANCER"
"284",0.0282501,0.021187575,0.035312625,673578264133.561,667565973618.701,670152374271.406,4514882.1998061,4518588.79108222,4517060.87241281,118727.884536614,116826.983299936,117649.312267207,"BPO_OTHER",6012290514.86035,3706.59127612133,1900.90123667747,"p_BN_OTHER"
"285",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BN_PALLIATIVE"
"286",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BPO_ACUTE"
"287",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BPO_CHRONIC"
"288",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BPO_CANCER"
"289",999,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BPO_OTHER"
"290",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BPO_PALLIATIVE"
"291",0.0047031,0.003527325,0.005878875,666929816645.942,673195428964.139,670152374271.406,4514521.7221731,4519470.84567613,4517060.87241281,116929.156732403,118333.83311423,117649.312267207,"BPO_OTHER",6265612318.19775,4949.12350302096,1404.67638182694,"p_BPO_MISUSE"
"292",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BI_ILLICIT"
"293",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BS_DETOX"
"294",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BS_OAT_INI"
"295",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BS_OAT_MAINT"
"296",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BS_OAT_SS"
"297",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BS_SS"
"298",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BO_OD_ILLICIT"
"299",0.00097898,0.00025034,0.001707613,668460163001.931,671785447766.008,670152374271.406,4513530.23623766,4520472.11744239,4517060.87241281,115351.299321882,119863.543311097,117649.312267207,"BPO_OTHER",3325284764.0769,6941.88120472897,4512.24398921491,"p_BO_OD_RX"
"300",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BO_MOD_BI"
"301",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BO_SEVERE_BI"
"302",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BO_SEVERE_BI_OUT"
"303",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BO_OD_DEATH"
"304",4e-04,3e-04,5e-04,670252570813.036,670052631793.384,670152374271.406,4506812.2361313,4527252.09601264,4517060.87241281,117665.130041409,117633.563551172,117649.312267207,"BPO_OTHER",199939019.651855,20439.8598813415,31.5664902377321,"p_BO_DEATH"
"305",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BR_ILLICIT"
"306",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BR_OAT_INI"
"307",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BR_OAT_MAINT"
"308",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BR_OAT_SS"
"309",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BR_SS"
"310",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_OTHER",0,0,0,"p_BR_OD_ILLICIT"
"311",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BN_PN"
"312",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BN_ACUTE"
"313",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BN_CHRONIC"
"314",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BN_CANCER"
"315",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BN_OTHER"
"316",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BN_PALLIATIVE"
"317",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BPO_ACUTE"
"318",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BPO_CHRONIC"
"319",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BPO_CANCER"
"320",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BPO_OTHER"
"321",999,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BPO_PALLIATIVE"
"322",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BPO_MISUSE"
"323",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BI_ILLICIT"
"324",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BS_DETOX"
"325",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BS_OAT_INI"
"326",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BS_OAT_MAINT"
"327",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BS_OAT_SS"
"328",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BS_SS"
"329",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BO_OD_ILLICIT"
"330",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BO_OD_RX"
"331",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BO_MOD_BI"
"332",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BO_SEVERE_BI"
"333",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BO_SEVERE_BI_OUT"
"334",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BO_OD_DEATH"
"335",0.375,0.28125,0.46875,671368153757.762,669415471488.497,670152374271.406,4513971.55707539,4518916.55461982,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",1952682269.26453,4944.99754442926,0,"p_BO_DEATH"
"336",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BR_ILLICIT"
"337",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BR_OAT_INI"
"338",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BR_OAT_MAINT"
"339",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BR_OAT_SS"
"340",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BR_SS"
"341",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_PALLIATIVE",0,0,0,"p_BR_OD_ILLICIT"
"342",0.01,0.0075,0.0125,700418553110.011,644285847039.807,670152374271.406,4516436.61506957,4517525.22560437,4517060.87241281,123916.283112325,112181.934777549,117649.312267207,"BPO_MISUSE",56132706070.2042,1088.61053480022,11734.348334775,"p_BN_PN"
"343",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_MISUSE",0,0,0,"p_BN_ACUTE"
"344",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_MISUSE",0,0,0,"p_BN_CHRONIC"
"345",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_MISUSE",0,0,0,"p_BN_CANCER"
"346",0,0,0,670152374271.406,670152374271.406,670152374271.406,4517060.87241281,4517060.87241281,4517060.87241281,117649.312267207,117649.312267207,117649.312267207,"BPO_MISUSE",0,0,0,"p_BN_OTHER"
